-1.05212 0.20331 0.98493
-1.56749 -0.56173 3.82481
-3.00870 0.45624 -4.58179
0.72901 -0.14972 6.68798
2.24397 0.48965 6.67390
-0.25780 0.77017 -0.22203
-1.11523 -0.61698 5.09506
-3.04308 0.84321 -6.66054
0.64017 -0.33179 7.43806
-0.91638 0.71104 -1.34816
1.35552 -0.69879 10.89423
-1.56393 1.60718 -7.39729
-1.61531 -1.39856 8.05315
-0.35823 0.51804 0.86507
-0.31204 1.60625 -4.66901
0.41870 -0.20395 6.29343
-0.09757 0.94082 -0.75703
-0.03971 1.42730 -3.15001
1.00564 -1.60726 14.83692
-0.34830 0.97144 -1.46081
1.41465 -0.98064 12.48214
2.04003 -0.01206 8.82764
-0.09394 0.63715 0.82305
-0.61028 2.74066 -11.19162
-1.60569 0.75265 -3.06404
0.29133 -1.07311 10.51736
0.84600 -0.92725 10.96887
1.59789 -2.52860 20.89645
0.17620 -0.96691 9.71679
0.81930 -0.07179 6.48172
0.01720 -1.23502 10.75929
-0.78569 0.72684 -1.14617
0.39081 -0.89081 9.78984
-0.16985 -0.21795 5.08548
-0.98044 -0.69655 5.80036
0.18110 0.78586 0.65201
0.31205 -0.77960 9.04258
-0.16298 -0.75218 7.86647
0.52042 0.61567 2.27109
0.86750 0.41871 4.04681
-0.01844 -1.42100 11.64405
-2.94476 0.99149 -7.21461
-1.38084 0.00886 1.27682
1.19527 2.30459 -5.00493
-0.35531 1.68171 -5.15367
-0.69327 2.17354 -8.43554
-0.82501 1.04029 -2.85449
-0.25218 -0.36218 5.65394
-0.95955 1.41492 -5.08690
-0.10306 -1.26476 10.65123
1.97602 -2.58591 22.01558
0.24545 -1.72545 13.79473
-0.89324 -0.09455 2.87276
0.79065 -0.59547 9.13008
-0.26257 -0.48701 6.27666
0.21639 -1.80190 14.12784
-0.49238 0.04684 3.01300
-1.18541 0.19152 0.75609
2.58845 -0.30433 11.53447
0.65802 0.72835 1.98780
-0.11409 -1.23352 10.46508
-0.52383 -2.86654 18.02949
-0.88702 0.31486 0.76675
1.83301 -1.31630 15.13107
-0.63440 0.21184 1.84965
-0.41097 -0.29813 4.97640
0.36669 -1.37734 12.25673
-1.27357 -0.16329 2.40167
-0.60608 -0.64910 6.36853
-0.11995 -1.11577 9.84261
-2.05241 1.20821 -6.39429
0.33479 -0.57840 8.05035
0.99747 0.01254 6.43215
-0.09512 -0.60486 7.25169
1.03477 0.11615 5.97662
-0.26729 -1.29989 10.47614
0.49415 -0.28247 6.86445
0.59481 0.92132 0.85043
-0.25593 0.72631 0.00901
-0.19166 -0.66170 7.33584
-0.99188 0.90332 -2.50881
0.44281 -0.94653 10.19084
0.55842 -0.67246 9.02383
1.06539 1.17419 0.56556
-1.79232 -0.63373 3.70816
0.83187 1.32415 -0.71905
1.40000 -0.16938 8.25004
0.20772 2.79027 -9.66870
0.09222 0.99427 -0.62056
0.21988 -0.68839 8.36973
0.43395 -1.61607 13.63839
-1.19180 -1.16725 7.77718
-1.14626 -0.12031 2.45570
-2.06932 -0.11128 0.40013
0.67093 0.77468 1.77585
-2.09418 0.08796 -0.68552
-0.86587 1.48681 -5.25573
-1.80948 0.46580 -2.02179
-0.84009 0.47659 0.03082
-0.51986 -0.14764 3.95991
-1.88253 0.27098 -1.17187
0.73837 -2.15839 17.10891
0.19858 0.27531 3.33334
0.19816 0.84631 0.37619
-0.03927 2.97437 -11.15873
1.83144 -0.40027 10.38475
1.26683 0.86790 2.58947
-0.26408 -0.16165 4.58910
-1.80408 -0.10608 0.95082
0.22425 0.91214 0.09238
-0.35972 -1.23914 9.95989
-1.56070 0.19586 -0.08278
1.70336 2.05669 -2.61574
-0.92646 -0.34274 4.08584
-0.24359 1.05281 -1.65419
-0.66901 1.67397 -5.79627
-0.25621 1.73039 -5.19018
-0.30603 -0.41689 5.81954
1.61117 -0.79252 11.93604
0.16813 0.16151 3.85610
-1.10354 -1.11237 7.68516
0.00275 0.62617 1.09092
-0.66286 -0.06258 3.20866
-1.83978 -0.58143 3.33450
-0.55417 -1.88566 12.88455
1.52939 0.69693 4.04654
-0.06379 -0.48544 6.70156
-0.88778 -1.30134 9.13303
-2.10454 2.74460 -14.46361
-1.37764 -0.43099 3.56075
0.84612 -0.45209 8.50837
-0.34327 0.73124 -0.20599
-0.21649 -0.14700 4.61661
0.89268 0.93124 1.44791
-0.30560 -0.34774 5.46278
-1.28251 0.89615 -3.10365
-0.90420 0.15556 1.55347
1.24096 0.23605 5.80428
-1.05667 -2.41687 14.54117
-0.79613 -1.38854 9.78388
1.72433 0.26888 6.68631
-0.84737 -1.08698 8.11114
1.01492 0.32640 4.84468
1.05320 1.39095 -0.58335
1.06289 -0.99048 11.76812
-1.95155 0.26621 -1.29764
-0.50972 0.37518 1.27481
1.10306 -0.38496 8.71989
0.21084 0.32530 3.10092
-0.54197 0.03691 2.95678
-2.51879 -0.40948 0.96615
-1.20539 0.37467 -0.23539
-0.02407 0.43869 2.00278
0.32856 -0.34136 6.80876
-0.67427 1.67609 -5.81821
1.71625 -0.07282 8.43858
0.10422 -0.26498 5.92540
-2.13250 0.40235 -2.39624
1.08676 0.81049 2.49540
-1.10001 0.69325 -1.65616
-1.14666 -1.72102 10.74292
0.44013 1.11273 -0.47715
0.23374 -1.01754 10.10383
0.14606 0.90226 -0.02652
0.76030 -2.15207 17.12427
-1.63363 -2.53330 13.88932
2.54344 -2.56240 23.12847
-0.85811 -0.43614 4.71749
-0.00533 0.30450 2.73900
1.32115 0.96580 2.20051
1.32730 -0.48108 9.70600
-0.91019 0.55921 -0.54936
-0.56840 1.22275 -3.24058
-0.20021 0.30602 2.30678
0.34059 -0.71558 8.77286
-1.26749 -0.50242 4.17039
0.64548 0.64109 2.41153
0.86175 -0.89507 10.83593
0.69674 1.01350 0.59525
1.67736 1.62320 -0.42778
0.50424 -0.30448 7.00047
2.72990 -1.50898 18.08021
-0.44310 2.11545 -7.59064
0.00435 0.53417 1.57050
0.48835 -0.64825 8.74555
-1.62852 -1.62359 9.18982
-0.90267 1.55847 -5.70641
0.12637 -1.35047 11.59461
-0.07383 -0.04294 4.38874
2.05101 -0.02568 8.92266
1.10576 1.33281 -0.16835
-0.47408 0.69705 -0.31380
-2.31882 0.45953 -3.09817
-0.04518 -0.14748 4.99258
-0.15894 0.80066 -0.16441
-0.17189 -0.39523 5.99898
-0.21386 -0.58111 6.87055
-0.98394 0.92398 -2.59829
-0.41254 0.44179 1.14194
0.93396 1.52473 -1.53551
0.35929 -0.98659 10.21699
0.73090 -0.44319 8.21221
-0.20725 -2.38822 16.24107
0.22906 -0.70507 8.47638
0.71582 1.06851 0.35178
0.14382 -2.39912 17.06189
-1.38844 0.38906 -0.70892
-2.78009 0.24353 -2.98304
1.47037 -0.67015 10.99655
0.91493 -0.22975 7.50701
0.20524 0.32596 3.08569
0.32375 -0.99567 10.18639
-0.99166 -2.29601 14.05696
1.14458 2.11413 -4.12887
